episode,length,total_reward,avg_q,exploration
89,200,-200.0,-15.367014,0.6415352196015889
90,200,-200.0,-16.140844,0.6383435020911333
91,200,-200.0,-16.154776,0.6351676637722721
92,200,-200.0,-16.146107,0.6320076256440519
93,200,-200.0,-16.143927,0.6288633090985591
94,200,-200.0,-16.155472,0.6257346359189644
95,200,-200.0,-16.894926,0.6226215282775766
96,200,-200.0,-16.933548,0.6195239087339071
97,200,-200.0,-16.927975,0.6164417002327434
98,200,-200.0,-16.929058,0.6133748261022323
99,200,-200.0,-16.947529,0.6103232100519724
100,200,-200.0,-17.667816,0.6072867761711169
101,200,-200.0,-17.70589,0.6042654489264846
102,200,-200.0,-17.723862,0.6012591531606812
103,200,-200.0,-17.717777,0.5982678140902301
104,200,-200.0,-17.739044,0.5952913573037116
105,200,-200.0,-18.454197,0.5923297087599121
106,200,-200.0,-18.51121,0.5893827947859822
107,200,-200.0,-18.50612,0.5864505420756042
108,200,-200.0,-18.5186,0.5835328776871684
109,200,-200.0,-18.540173,0.5806297290419588
110,200,-200.0,-19.302197,0.577741023922347
111,200,-200.0,-19.279423,0.5748666904699972
112,200,-200.0,-19.27326,0.5720066571840768
113,200,-200.0,-19.281733,0.5691608529194795
114,200,-200.0,-19.30746,0.5663292068850543
115,200,-200.0,-20.042141,0.5635116486418451
116,200,-200.0,-20.043161,0.5607081081013385
117,200,-200.0,-20.044086,0.55791851552372
118,200,-200.0,-20.044046,0.5551428015161394
119,200,-200.0,-20.053038,0.5523808970309845
120,200,-200.0,-20.787159,0.5496327333641637
121,200,-200.0,-20.776844,0.5468982421533968
122,200,-200.0,-20.80978,0.5441773553765142
123,200,-200.0,-20.791468,0.5414700053497654
124,200,-200.0,-20.779617,0.5387761247261348
125,200,-200.0,-21.52071,0.5360956464936665
126,200,-200.0,-21.491047,0.5334285039737976
127,200,-200.0,-21.52031,0.5307746308196991
128,200,-200.0,-21.515078,0.5281339610146261
129,200,-200.0,-21.534946,0.5255064288702748
130,200,-200.0,-22.257275,0.5228919690251491
131,200,-200.0,-22.23059,0.5202905164429344
132,200,-200.0,-22.252083,0.5177020064108802
133,200,-200.0,-22.257498,0.5151263745381892
134,200,-200.0,-22.287357,0.5125635567544172
135,200,-200.0,-22.97923,0.5100134893078779
136,200,-200.0,-22.993845,0.5074761087640577
137,200,-200.0,-22.990953,0.5049513520040375
138,200,-200.0,-22.998053,0.5024391562229229
139,200,-200.0,-23.007467,0.49993945892828157
140,200,-200.0,-23.703247,0.4974521979385887
141,200,-200.0,-23.686752,0.49497731138168033
142,200,-200.0,-23.71754,0.4925147376932143
143,200,-200.0,-23.715584,0.49006441561513864
144,200,-200.0,-23.72544,0.48762628419416787
145,200,-200.0,-24.435312,0.4852002827802666
146,200,-200.0,-24.405987,0.48278635102514095
147,200,-200.0,-24.44402,0.4803844288807373
148,200,-200.0,-24.419476,0.4779944565977486
149,200,-200.0,-24.434587,0.475616374724128
150,200,-200.0,-25.123714,0.47325012410361
151,200,-200.0,-25.141674,0.4708956458742389
152,200,-200.0,-25.14126,0.4685528814669044
153,200,-200.0,-25.112793,0.46622177260388503
154,200,-200.0,-25.140753,0.4639022612973981
155,200,-200.0,-25.804016,0.46159428984815737
156,200,-200.0,-25.82838,0.45929780084393773
157,200,-200.0,-25.846863,0.45701273715814705
158,200,-200.0,-25.84051,0.4547390419484051
159,200,-200.0,-25.83157,0.4524766586551295
160,200,-200.0,-26.477997,0.4502255310001289
161,200,-200.0,-26.5142,0.44798560298520296
162,200,-200.0,-26.491283,0.44575681889074925
163,200,-200.0,-26.524693,0.4435391232743774
164,200,-200.0,-26.507107,0.44133246096952977
165,200,-200.0,-27.133514,0.43913677708410925
166,200,-200.0,-27.198431,0.43695201699911373
167,200,-200.0,-27.182678,0.4347781263672774
168,200,-200.0,-27.18581,0.4326150511117189
169,200,-200.0,-27.181671,0.43046273742459595
170,200,-200.0,-27.84754,0.42832113176576714
171,200,-200.0,-27.862835,0.4261901808614599
172,200,-200.0,-27.874744,0.4240698317029452
173,200,-200.0,-27.860035,0.42196003154521916
174,200,-200.0,-27.8664,0.41986072790569073
175,200,-200.0,-28.53448,0.4177718685628764
176,200,-200.0,-28.520985,0.4156934015551009
177,200,-200.0,-28.525574,0.41362527517920494
178,200,-200.0,-28.543585,0.4115674379892587
179,200,-200.0,-28.528772,0.40951983879528236
180,200,-200.0,-29.15324,0.40748242666197254
181,200,-200.0,-29.196125,0.4054551509074354
182,200,-200.0,-29.207611,0.4034379611019258
183,200,-200.0,-29.192596,0.4014308070665929
184,200,-200.0,-29.20232,0.39943363887223177
185,200,-200.0,-29.848125,0.3974464068380416
186,200,-200.0,-29.851025,0.3954690615303897
187,200,-200.0,-29.87373,0.3935015537615818
188,200,-200.0,-29.854355,0.3915438345886387
189,200,-200.0,-29.836315,0.3895958553120783
190,200,-200.0,-30.505672,0.3876575674747048
191,200,-200.0,-30.500381,0.38572892286040283
192,200,-200.0,-30.485651,0.38380987349293816
193,200,-200.0,-30.49264,0.38190037163476437
194,200,-200.0,-30.481104,0.38000036978583523
195,200,-200.0,-31.130896,0.37810982068242316
196,200,-200.0,-31.138214,0.3762286772959435
197,200,-200.0,-31.127483,0.37435689283178464
198,200,-200.0,-31.109806,0.372494420728144
199,200,-200.0,-31.133743,0.37064121465486966
200,200,-200.0,-31.782349,0.3687972285123082
201,200,-200.0,-31.796076,0.3669624164301574
202,200,-200.0,-31.773188,0.36513673276632586
203,200,-200.0,-31.75559,0.3633201321057969
204,200,-200.0,-31.786625,0.36151256925949943
205,200,-200.0,-32.44573,0.35971399926318354
206,200,-200.0,-32.4323,0.35792437737630206
207,200,-200.0,-32.43354,0.3561436590808976
208,200,-200.0,-32.45755,0.3543718000804952
209,200,-200.0,-32.40691,0.35260875629900024
210,200,-200.0,-33.092003,0.3508544838796023
211,200,-200.0,-33.048332,0.3491089391836839
212,200,-200.0,-33.05437,0.34737207878973525
213,200,-200.0,-33.03884,0.34564385949227394
214,200,-200.0,-33.061165,0.3439242383007701
215,200,-200.0,-33.70347,0.3422131724385773
216,200,-200.0,-33.706627,0.340510619341868
217,200,-200.0,-33.70936,0.33881653665857514
218,200,-200.0,-33.69329,0.3371308822473385
219,200,-200.0,-33.67959,0.33545361417645625
220,200,-200.0,-34.32675,0.33378469072284206
221,200,-200.0,-34.314133,0.3321240703709872
222,200,-200.0,-34.324757,0.3304717118119276
223,200,-200.0,-34.308357,0.3288275739422165
224,200,-200.0,-34.320038,0.327191615862902
225,200,-200.0,-34.951977,0.3255637968785095
226,200,-200.0,-34.95625,0.3239440764960294
227,200,-200.0,-34.956085,0.3223324144239099
228,200,-200.0,-34.95246,0.3207287705710547
229,200,-200.0,-34.931824,0.3191331050458256
230,200,-200.0,-35.559986,0.31754537815505035
231,200,-200.0,-35.55611,0.3159655504030352
232,200,-200.0,-35.52525,0.3143935824905823
233,200,-200.0,-35.553413,0.31282943531401225
234,200,-200.0,-35.546368,0.31127306996419135
235,200,-200.0,-36.149563,0.30972444772556357
236,200,-200.0,-36.157024,0.3081835300751877
237,200,-200.0,-36.163567,0.3066502786817788
238,200,-200.0,-36.152275,0.30512465540475503
239,200,-200.0,-36.159496,0.3036066222932886
240,200,-200.0,-36.78014,0.30209614158536185
241,200,-200.0,-36.78321,0.30059317570682775
242,200,-200.0,-36.76152,0.2990976872704754
243,200,-200.0,-36.76152,0.29760963907509996
244,200,-200.0,-36.77257,0.2961289941045771
245,200,-200.0,-37.372246,0.2946557155269424
246,200,-200.0,-37.35033,0.2931897666934751
247,200,-200.0,-37.356117,0.29173111113778616
248,200,-200.0,-37.3681,0.29027971257491164
249,200,-200.0,-37.33112,0.28883553490040964
250,200,-200.0,-37.915905,0.28739854218946237
251,200,-200.0,-37.94639,0.2859686986959825
252,200,-200.0,-37.928375,0.28454596885172395
253,200,-200.0,-37.928997,0.283130317265397
254,200,-200.0,-37.927868,0.2817217087217881
255,200,-200.0,-38.490677,0.2803201081808837
256,200,-200.0,-38.508247,0.27892548077699875
257,200,-200.0,-38.48637,0.2775377918179092
258,200,-200.0,-38.52112,0.2761570067839893
259,200,-200.0,-38.50985,0.27478309132735257
260,200,-200.0,-39.037758,0.2734160112709976
261,200,-200.0,-39.095093,0.27205573260795785
262,200,-200.0,-39.078796,0.2707022215004556
263,200,-200.0,-39.08073,0.26935544427906033
264,200,-200.0,-39.07212,0.2680153674418511
265,200,-200.0,-39.63307,0.2666819576535832
266,200,-200.0,-39.62408,0.26535518174485895
267,200,-200.0,-39.63972,0.2640350067113025
268,200,-200.0,-39.634003,0.26272139971273883
269,200,-200.0,-39.613007,0.26141432807237697
270,200,-200.0,-40.15069,0.260113759275997
271,200,-200.0,-40.15089,0.25881966097114134
272,200,-200.0,-40.176697,0.2575320009663098
273,200,-200.0,-40.16808,0.256250747230159
274,200,-200.0,-40.184715,0.2549758678907055
275,200,-200.0,-40.7344,0.2537073312345328
276,200,-200.0,-40.713234,0.2524451057060028
277,200,-200.0,-40.71765,0.2511891599064705
278,200,-200.0,-40.72575,0.24993946259350303
279,200,-200.0,-40.71495,0.24869598268010254
280,200,-200.0,-41.260983,0.2474586892339329
281,200,-200.0,-41.245163,0.24622755147655018
282,200,-200.0,-41.26046,0.24500253878263703
283,200,-200.0,-41.269875,0.24378362067924086
284,200,-200.0,-41.267456,0.2425707668450158
285,200,-200.0,-41.77619,0.24136394710946849
286,200,-200.0,-41.78883,0.24016313145220747
287,200,-200.0,-41.77299,0.23896829000219652
288,200,-200.0,-41.805298,0.23777939303701148
289,200,-200.0,-41.808685,0.236596410982101
290,200,-200.0,-42.363194,0.23541931441005076
291,200,-200.0,-42.3462,0.23424807403985154
292,200,-200.0,-42.30831,0.2330826607361707
293,200,-200.0,-42.33781,0.23192304550862758
294,200,-200.0,-42.328876,0.23076919951107225
295,200,-200.0,-42.853912,0.22962109404086795
296,200,-200.0,-42.825813,0.2284787005381771
297,200,-200.0,-42.851494,0.22734199058525087
298,200,-200.0,-42.848213,0.22621093590572228
299,200,-200.0,-42.885475,0.2250855083639028
300,200,-200.0,-43.40227,0.2239656799640824
301,200,-200.0,-43.404896,0.22285142284983325
302,200,-200.0,-43.379166,0.2217427093033167
303,200,-200.0,-43.390984,0.22063951174459373
304,200,-200.0,-43.387444,0.21954180273093907
305,200,-200.0,-43.919,0.2184495549561583
306,200,-200.0,-43.88134,0.2173627412499088
307,200,-200.0,-43.86831,0.2162813345770237
308,200,-200.0,-43.89082,0.21520530803683952
309,200,-200.0,-43.89606,0.2141346348625269
310,200,-200.0,-44.41155,0.2130692884204248
311,200,-200.0,-44.412025,0.21200924220937795
312,200,-200.0,-44.404896,0.21095446986007757
313,200,-200.0,-44.39469,0.20990494513440555
314,200,-200.0,-44.406605,0.20886064192478165
315,200,-200.0,-44.904232,0.2078215342535141
316,200,-200.0,-44.892406,0.20678759627215335
317,200,-200.0,-44.876045,0.2057588022608491
318,200,-200.0,-44.91316,0.20473512662771057
319,200,-200.0,-44.889164,0.20371654390816973
320,200,-200.0,-45.35653,0.202703028764348
321,200,-200.0,-45.393627,0.2016945559844259
322,200,-200.0,-45.378975,0.20069110048201586
323,200,-200.0,-45.37375,0.19969263729553818
324,200,-200.0,-45.37628,0.19869914158760021
325,200,-200.0,-45.86218,0.19771058864437835
326,200,-200.0,-45.84716,0.19672695387500336
327,200,-200.0,-45.864357,0.19574821281094865
328,200,-200.0,-45.878838,0.19477434110542155
329,200,-200.0,-45.86002,0.1938053145327578
330,200,-200.0,-46.33064,0.19284110898781873
331,200,-200.0,-46.36821,0.1918817004853918
332,200,-200.0,-46.330544,0.19092706515959385
333,200,-200.0,-46.34999,0.18997717926327748
334,200,-200.0,-46.35185,0.1890320191674403
335,200,-200.0,-46.814236,0.18809156136063715
336,200,-200.0,-46.851875,0.1871557824483952
337,200,-200.0,-46.818836,0.18622465915263206
338,200,-200.0,-46.833233,0.1852981683110767
339,200,-200.0,-46.85872,0.18437628687669325
340,200,-200.0,-47.33449,0.18345899191710774
341,200,-200.0,-47.322746,0.18254626061403756
342,200,-200.0,-47.33297,0.18163807026272397
343,200,-200.0,-47.30559,0.18073439827136714
344,200,-200.0,-47.34665,0.17983522216056433
345,200,-200.0,-47.817543,0.1789405195627506
346,200,-200.0,-47.80983,0.17805026822164238
347,200,-200.0,-47.818474,0.177164445991684
348,200,-200.0,-47.81138,0.17628303083749652
349,200,-200.0,-47.794594,0.17540600083332988
350,200,-200.0,-48.255455,0.17453333416251732
351,200,-200.0,-48.249573,0.17366500911693267
352,200,-200.0,-48.259525,0.17280100409645044
353,200,-200.0,-48.295227,0.17194129760840843
354,200,-200.0,-48.25818,0.1710858682670731
355,200,-200.0,-48.724407,0.17023469479310757
356,200,-200.0,-48.74488,0.16938775601304237
357,200,-200.0,-48.751038,0.16854503085874864
358,200,-200.0,-48.729553,0.1677064983669141
359,200,-200.0,-48.72533,0.1668721376785215
360,200,-200.0,-49.180473,0.16604192803832987
361,200,-200.0,-49.202156,0.1652158487943581
362,200,-200.0,-49.20041,0.16439387939737127
363,200,-200.0,-49.201527,0.16357599940036943
364,200,-200.0,-49.194458,0.16276218845807905
365,200,-200.0,-49.62385,0.16195242632644682
366,200,-200.0,-49.66622,0.16114669286213615
367,200,-200.0,-49.653618,0.16034496802202602
368,200,-200.0,-49.658268,0.15954723186271247
369,200,-200.0,-49.64498,0.15875346454001243
370,200,-200.0,-50.082573,0.1579636463084701
371,200,-200.0,-50.07972,0.1571777575208658
372,200,-200.0,-50.11739,0.1563957786277272
373,200,-200.0,-50.096634,0.155617690176843
374,200,-200.0,-50.098377,0.1548434728127791
375,200,-200.0,-50.55939,0.15407310727639714
376,200,-200.0,-50.546417,0.15330657440437528
377,200,-200.0,-50.56065,0.15254385512873164
378,200,-200.0,-50.574883,0.15178493047634992
379,200,-200.0,-50.53712,0.15102978156850738
380,200,-200.0,-51.009163,0.15027838962040538
381,200,-200.0,-51.012863,0.14953073594070188
382,200,-200.0,-50.985855,0.14878680193104665
383,200,-200.0,-50.983223,0.14804656908561858
384,200,-200.0,-51.002502,0.1473100189906653
385,200,-200.0,-51.45999,0.14657713332404507
386,200,-200.0,-51.463116,0.14584789385477123
387,200,-200.0,-51.4606,0.14512228244255845
388,200,-200.0,-51.408337,0.1444002810373716
389,200,-200.0,-51.461548,0.14368187167897672
390,200,-200.0,-51.92401,0.14296703649649428
391,200,-200.0,-51.897717,0.1422557577079545
392,200,-200.0,-51.92623,0.14154801761985525
393,200,-200.0,-51.924305,0.14084379862672167
394,200,-200.0,-51.947784,0.14014308321066835
395,200,-200.0,-52.41173,0.13944585394096354
396,200,-200.0,-52.410206,0.13875209347359557
397,200,-200.0,-52.383343,0.1380617845508414
398,200,-200.0,-52.391624,0.1373749100008372
399,200,-200.0,-52.413647,0.13669145273715147
400,200,-200.0,-52.8896,0.1360113957583597
401,200,-200.0,-52.865955,0.1353347221476216
402,200,-200.0,-52.8583,0.13466141507226032
403,200,-200.0,-52.88318,0.13399145778334362
404,200,-200.0,-52.859444,0.13332483361526729
405,200,-200.0,-53.305798,0.1326615259853406
406,200,-200.0,-53.307274,0.13200151839337373
407,200,-200.0,-53.302357,0.13134479442126742
408,200,-200.0,-53.344505,0.1306913377326044
409,200,-200.0,-53.285927,0.13004113207224322
410,200,-200.0,-53.741455,0.12939416126591366
411,200,-200.0,-53.73692,0.1287504092198146
412,200,-200.0,-53.728676,0.12810985992021354
413,200,-200.0,-53.72663,0.1274724974330483
414,200,-200.0,-53.77058,0.12683830590353068
415,163,-163.0,-54.247997,0.12620726955575193
416,200,-200.0,-54.224243,0.1255793726922905
417,200,-200.0,-54.212593,0.1249545996938214
418,200,-200.0,-54.23097,0.12433293501872777
419,200,-200.0,-54.191612,0.12371436320271421
420,200,-200.0,-54.688183,0.12309886885842211
421,200,-200.0,-54.6679,0.12248643667504688
422,200,-200.0,-54.66151,0.12187705141795711
423,200,-200.0,-54.681458,0.12127069792831555
424,200,-200.0,-54.670296,0.12066736112270204
425,200,-200.0,-55.113087,0.12006702599273837
426,200,-200.0,-55.082237,0.11946967760471482
427,200,-200.0,-55.12483,0.11887530109921873
428,166,-166.0,-55.088726,0.11828388169076492
429,200,-200.0,-55.091015,0.1176954046674278
430,200,-200.0,-55.509094,0.11710985539047543
431,200,-200.0,-55.55835,0.11652721929400542
432,168,-168.0,-55.554207,0.11594748188458252
433,200,-200.0,-55.5313,0.11537062874087814
434,200,-200.0,-55.56721,0.11479664551331159
435,200,-200.0,-55.970154,0.11422551792369313
436,200,-200.0,-56.01366,0.1136572317648688
437,200,-200.0,-55.96113,0.11309177290036698
438,200,-200.0,-55.97149,0.11252912726404676
439,200,-200.0,-56.02105,0.11196928085974804
440,200,-200.0,-56.384747,0.11141221976094334
441,200,-200.0,-56.414696,0.1108579301103914
442,184,-184.0,-56.422974,0.11030639811979245
443,200,-200.0,-56.37995,0.10975761006944523
444,200,-200.0,-56.408806,0.10921155230790572
445,200,-200.0,-56.851326,0.1086682112516475
446,200,-200.0,-56.874256,0.10812757338472388
447,200,-200.0,-56.90869,0.10758962525843173
448,200,-200.0,-56.90576,0.10705435349097686
449,200,-200.0,-56.89074,0.10652174476714117
450,200,-200.0,-57.301796,0.10599178583795142
451,200,-200.0,-57.33184,0.10546446352034969
452,200,-200.0,-57.33708,0.10493976469686538
453,200,-200.0,-57.34197,0.10441767631528895
454,193,-193.0,-57.329853,0.10389818538834722
455,200,-200.0,-57.664112,0.10338127899338033
456,116,-116.0,-57.782875,0.10286694427202024
457,200,-200.0,-57.75717,0.1023551684298709
458,200,-200.0,-57.76371,0.10184593873618997
459,200,-200.0,-57.74514,0.10133924252357211
460,200,-200.0,-57.80599,0.10083506718763395
461,200,-200.0,-58.190296,0.10033340018670046
462,200,-200.0,-58.18142,0.09983422904149301
463,200,-200.0,-58.22289,0.09933754133481892
464,200,-200.0,-58.22624,0.09884332471126261
465,200,-200.0,-58.187664,0.09835156687687824
466,200,-200.0,-58.610943,0.09786225559888383
467,200,-200.0,-58.604073,0.09737537870535705
468,200,-200.0,-58.58669,0.0968909240849324
469,200,-200.0,-58.608715,0.09640887968649992
470,200,-200.0,-58.611256,0.0959292335189054
471,200,-200.0,-58.963234,0.09545197365065214
472,200,-200.0,-58.92405,0.09497708820960413
473,200,-200.0,-58.94218,0.09450456538269068
474,200,-200.0,-58.979992,0.09403439341561264
475,200,-200.0,-58.997955,0.09356656061254989
476,200,-200.0,-59.355934,0.09310105533587056
477,200,-200.0,-59.360424,0.09263786600584135
478,200,-200.0,-59.36071,0.09217698110033967
479,200,-200.0,-59.380913,0.09171838915456684
480,200,-200.0,-59.348602,0.09126207876076303
481,200,-200.0,-59.755157,0.09080803856792342
482,200,-200.0,-59.71815,0.09035625728151585
483,200,-200.0,-59.73977,0.08990672366319986
484,200,-200.0,-59.75669,0.08945942653054714
485,200,-200.0,-59.750286,0.08901435475676334
486,200,-200.0,-60.14437,0.08857149727041129
487,200,-200.0,-60.165527,0.08813084305513562
488,200,-200.0,-60.166443,0.08769238114938868
489,200,-200.0,-60.14386,0.08725610064615791
490,200,-200.0,-60.18043,0.08682199069269445
491,200,-200.0,-60.553234,0.08639004049024324
492,200,-200.0,-60.53547,0.08596023929377437
493,200,-200.0,-60.537056,0.0855325764117158
494,200,-200.0,-60.53944,0.08510704120568738
495,200,-200.0,-60.49342,0.0846836230902362
496,200,-200.0,-60.95117,0.08426231153257335
497,200,-200.0,-60.97981,0.0838430960523118
498,200,-200.0,-60.92997,0.08342596622120578
499,200,-200.0,-60.930443,0.08301091166289133
500,200,-200.0,-60.9135,0.0825979220526282
501,200,-200.0,-61.294697,0.08218698711704299
502,200,-200.0,-61.31272,0.08177809663387363
503,200,-200.0,-61.32908,0.08137124043171506
504,200,-200.0,-61.333324,0.08096640838976624
505,200,-200.0,-61.303753,0.08056359043757835
506,200,-200.0,-61.741486,0.08016277655480435
507,200,-200.0,-61.74054,0.0797639567709496
508,200,-200.0,-61.670727,0.079367121165124
509,200,-200.0,-61.716606,0.07897225986579504
510,200,-200.0,-61.731537,0.07857936305054233
511,200,-200.0,-62.055614,0.07818842094581327
512,200,-200.0,-62.02073,0.07779942382667988
513,200,-200.0,-62.024364,0.0774123620165969
514,200,-200.0,-62.049652,0.0770272258871611
515,200,-200.0,-62.079845,0.07664400585787175
516,200,-200.0,-62.34315,0.0762626923958923
517,200,-200.0,-62.38261,0.07588327601581324
518,200,-200.0,-62.351257,0.07550574727941617
519,200,-200.0,-62.378918,0.07513009679543899
520,200,-200.0,-62.417774,0.07475631521934228
521,200,-200.0,-62.694557,0.07438439325307691
522,200,-200.0,-62.696968,0.07401432164485265
523,200,-200.0,-62.647717,0.07364609118890812
524,200,-200.0,-62.702812,0.07327969272528172
525,200,-200.0,-62.713978,0.0729151171395838
526,200,-200.0,-63.02761,0.07255235536276997
527,200,-200.0,-63.02542,0.0721913983709154
528,200,-200.0,-63.020264,0.07183223718499046
529,200,-200.0,-63.008507,0.07147486287063728
530,200,-200.0,-62.99309,0.07111926653794755
531,200,-200.0,-63.329052,0.07076543934124135
532,200,-200.0,-63.314613,0.07041337247884713
533,200,-200.0,-63.360313,0.07006305719288272
534,200,-200.0,-63.293358,0.06971448476903754
535,200,-200.0,-63.302998,0.06936764653635577
536,200,-200.0,-63.72102,0.06902253386702067
537,200,-200.0,-63.605022,0.06867913817613998
538,200,-200.0,-63.686268,0.06833745092153233
539,200,-200.0,-63.663025,0.06799746360351476
540,200,-200.0,-63.653503,0.06765916776469132
541,200,-200.0,-64.01235,0.06732255498974261
542,200,-200.0,-63.996716,0.06698761690521654
543,200,-200.0,-64.04262,0.06665434517931995
544,200,-200.0,-64.0302,0.0663227315217114
545,200,-200.0,-64.01382,0.06599276768329494
546,200,-200.0,-64.44493,0.06566444545601488
547,200,-200.0,-64.46248,0.06533775667265163
548,200,-200.0,-64.42366,0.06501269320661854
549,200,-200.0,-64.41853,0.06468924697175975
550,200,-200.0,-64.4306,0.06436740992214901
551,200,-200.0,-64.727684,0.06404717405188957
552,200,-200.0,-64.71513,0.06372853139491501
553,200,-200.0,-64.71342,0.06341147402479105
554,200,-200.0,-64.73207,0.06309599405451846
555,200,-200.0,-64.69368,0.06278208363633679
556,200,-200.0,-65.08708,0.062469734961529154
557,200,-200.0,-65.026054,0.06215894026022802
558,200,-200.0,-65.09463,0.06184969180122192
559,200,-200.0,-65.05992,0.06154198189176311
560,200,-200.0,-65.047874,0.06123580287737623
561,200,-200.0,-65.39999,0.0609311471416679
562,200,-200.0,-65.37162,0.060628007106137215
563,200,-200.0,-65.390785,0.06032637522998729
564,200,-200.0,-65.35765,0.060026244009937606
565,200,-200.0,-65.340965,0.05972760598003742
566,200,-200.0,-65.63187,0.05943045371148003
567,200,-200.0,-65.69592,0.059134779812417944
568,200,-200.0,-65.66213,0.058840576927779054
569,200,-200.0,-65.66171,0.05854783773908364
570,200,-200.0,-65.68337,0.05825655496426233
571,200,-200.0,-65.99597,0.057966721357474965
572,200,-200.0,-66.022484,0.05767832970893032
573,200,-200.0,-65.92546,0.05739137284470679
574,200,-200.0,-65.97937,0.05710584362657392
575,200,-200.0,-65.97115,0.056821734951814855
576,200,-200.0,-66.35743,0.056539039753049615
577,200,-200.0,-66.38489,0.056257750998059325
578,200,-200.0,-66.360115,0.055977861689611275
579,200,-200.0,-66.36046,0.05569936486528486
580,200,-200.0,-66.37288,0.055422253597298375
581,200,-200.0,-66.64723,0.055146520992336696
